contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected
SPY250630C00574000,2025-06-26 20:14:00+00:00,574.0,37.81,39.45,41.59,0.0,0.0,5.0,658,0.5981485498046876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9334699794584148,2025-06-29 12:49:52.353214
SPY250630C00575000,2025-06-27 19:00:08+00:00,575.0,36.33,38.45,40.59,-0.48999786,-1.3307927,50.0,1568,0.5864299169921875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9350962337780288,2025-06-29 12:49:52.353214
SPY250630C00576000,2025-06-27 15:39:28+00:00,576.0,39.84,37.46,39.59,8.620001,27.61051,68.0,1432,0.5742230078125,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9367224880976428,2025-06-29 12:49:52.353214
SPY250630C00577000,2025-06-23 18:46:38+00:00,577.0,22.57,36.46,38.59,0.0,0.0,11.0,934,0.5622602368164062,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9383487424172567,2025-06-29 12:49:52.353214
SPY250630C00578000,2025-06-27 18:30:07+00:00,578.0,34.43,35.46,37.59,5.1100006,17.42838,5.0,1088,0.5502974658203126,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9399749967368707,2025-06-29 12:49:52.353214
SPY250630C00579000,2025-06-27 18:27:46+00:00,579.0,34.12,34.46,36.6,3.4699993,11.321368,4.0,751,0.5400436621093752,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9416012510564846,2025-06-29 12:49:52.353214
SPY250630C00580000,2025-06-27 19:59:50+00:00,580.0,35.0,34.02,35.6,3.0499992,9.546163,141.0,5344,0.5278367529296876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9432275053760986,2025-06-29 12:49:52.353214
SPY250630C00581000,2025-06-27 18:42:25+00:00,581.0,30.27,32.46,34.6,-0.9699993,-3.1049914,2.0,805,0.51562984375,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9448537596957126,2025-06-29 12:49:52.353214
SPY250630C00582000,2025-06-27 19:56:57+00:00,582.0,32.82,31.46,33.6,3.92,13.564014,7.0,718,0.5034229345703125,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9464800140153266,2025-06-29 12:49:52.353214
SPY250630C00583000,2025-06-27 17:31:17+00:00,583.0,32.78,30.46,32.6,4.629999,16.4476,4.0,333,0.49121602539062503,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9481062683349405,2025-06-29 12:49:52.353214
SPY250630C00584000,2025-06-27 18:46:38+00:00,584.0,27.93,29.46,31.6,2.6399994,10.438906,11.0,753,0.47900911621093745,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9497325226545544,2025-06-29 12:49:52.353214
SPY250630C00585000,2025-06-27 19:55:26+00:00,585.0,29.74,28.46,30.6,3.0900002,11.594748,2508.0,6555,0.46680220703125,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9513587769741684,2025-06-29 12:49:52.353214
SPY250630C00586000,2025-06-27 19:43:23+00:00,586.0,27.06,27.46,29.6,1.4099998,5.4970756,19.0,914,0.45435115966796874,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9529850312937824,2025-06-29 12:49:52.353214
SPY250630C00587000,2025-06-27 19:34:08+00:00,587.0,25.75,26.46,28.6,0.62999916,2.5079584,3.0,18951,0.4419001123046875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9546112856133964,2025-06-29 12:49:52.353214
SPY250630C00588000,2025-06-27 19:58:53+00:00,588.0,27.01,25.47,27.6,5.01,22.772728,29.0,2557,0.42969320312500003,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9562375399330103,2025-06-29 12:49:52.353214
SPY250630C00589000,2025-06-27 20:05:18+00:00,589.0,25.47,24.47,26.61,2.2999992,9.926626,23.0,2589,0.4184628466796875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9578637942526242,2025-06-29 12:49:52.353214
SPY250630C00590000,2025-06-27 20:11:55+00:00,590.0,24.62,23.47,25.61,2.7800007,12.728941,3846.0,24364,0.40601179931640624,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9594900485722382,2025-06-29 12:49:52.353214
SPY250630C00591000,2025-06-27 19:57:06+00:00,591.0,24.04,22.47,24.61,3.42,16.585838,54.0,834,0.39331661376953125,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9611163028918522,2025-06-29 12:49:52.353214
SPY250630C00592000,2025-06-27 19:58:19+00:00,592.0,22.92,21.47,23.61,3.0300007,15.233789,19.0,1614,0.38086556640624997,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9627425572114662,2025-06-29 12:49:52.353214
SPY250630C00593000,2025-06-27 19:59:01+00:00,593.0,21.98,20.48,22.61,3.2799988,17.5401,18.0,1947,0.3679262426757813,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9643688115310801,2025-06-29 12:49:52.353214
SPY250630C00594000,2025-06-27 19:09:43+00:00,594.0,17.94,19.48,21.62,0.030000687,0.16750802,40.0,989,0.35645174804687496,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9659950658506941,2025-06-29 12:49:52.353214
SPY250630C00595000,2025-06-27 19:59:36+00:00,595.0,20.02,18.48,19.62,2.4799995,14.139107,854.0,6620,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9676213201703081,2025-06-29 12:49:52.353214
SPY250630C00596000,2025-06-27 19:48:03+00:00,596.0,17.49,18.47,18.62,0.9899998,5.9999986,247.0,2586,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.969247574489922,2025-06-29 12:49:52.353214
SPY250630C00597000,2025-06-27 19:48:37+00:00,597.0,16.68,17.47,17.62,1.1500006,7.4050264,120.0,2966,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.970873828809536,2025-06-29 12:49:52.353214
SPY250630C00598000,2025-06-27 19:57:54+00:00,598.0,16.98,16.48,16.63,2.62,18.245125,6098.0,3664,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9725000831291499,2025-06-29 12:49:52.353214
SPY250630C00599000,2025-06-27 19:55:21+00:00,599.0,15.7,15.5,15.64,2.2399998,16.6419,267.0,3082,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9741263374487639,2025-06-29 12:49:52.353214
SPY250630C00600000,2025-06-27 20:03:45+00:00,600.0,14.65,14.49,14.64,2.4799995,20.377974,1388.0,19755,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9757525917683779,2025-06-29 12:49:52.353214
SPY250630C00601000,2025-06-27 19:59:10+00:00,601.0,14.13,13.52,13.65,2.6000004,22.549873,306.0,4676,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9773788460879919,2025-06-29 12:49:52.353214
SPY250630C00602000,2025-06-27 20:14:25+00:00,602.0,12.51,12.52,12.67,1.8500004,17.3546,650.0,1962,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9790051004076058,2025-06-29 12:49:52.353214
SPY250630C00603000,2025-06-27 20:03:03+00:00,603.0,11.63,11.54,11.68,1.79,18.191055,597.0,2415,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9806313547272197,2025-06-29 12:49:52.353214
SPY250630C00604000,2025-06-27 20:09:38+00:00,604.0,10.72,10.56,10.7,2.46,29.782082,912.0,3136,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9822576090468337,2025-06-29 12:49:52.353214
SPY250630C00605000,2025-06-27 20:13:27+00:00,605.0,9.66,9.61,9.73,2.2999997,31.249996,2214.0,24856,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9838838633664477,2025-06-29 12:49:52.353214
SPY250630C00606000,2025-06-27 20:14:40+00:00,606.0,8.65,8.65,8.77,2.0799994,31.659046,1029.0,3396,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9855101176860617,2025-06-29 12:49:52.353214
SPY250630C00607000,2025-06-27 20:14:40+00:00,607.0,7.7,7.69,7.82,2.06,36.524822,2590.0,5700,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9871363720056756,2025-06-29 12:49:52.353214
SPY250630C00608000,2025-06-27 20:14:47+00:00,608.0,6.83,6.78,6.89,1.9499998,39.95901,3672.0,4573,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9887626263252896,2025-06-29 12:49:52.353214
SPY250630C00609000,2025-06-27 20:14:44+00:00,609.0,5.92,5.89,5.98,1.8200002,44.39025,3227.0,3529,0.07813421875000001,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9903888806449035,2025-06-29 12:49:52.353214
SPY250630C00610000,2025-06-27 20:14:35+00:00,610.0,4.95,5.01,5.09,1.5299997,44.73683,12484.0,13697,0.08423767333984378,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9920151349645175,2025-06-29 12:49:52.353214
SPY250630C00611000,2025-06-27 20:14:44+00:00,611.0,4.2,4.17,4.25,1.4199998,51.079132,18209.0,5059,0.08741146972656251,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9936413892841315,2025-06-29 12:49:52.353214
SPY250630C00612000,2025-06-27 20:14:43+00:00,612.0,3.37,3.39,3.45,1.1399999,51.121067,49135.0,6522,0.08765560791015625,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9952676436037454,2025-06-29 12:49:52.353214
SPY250630C00613000,2025-06-27 20:14:56+00:00,613.0,2.69,2.67,2.71,0.95000005,54.597706,74373.0,4817,0.08680112426757813,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9968938979233594,2025-06-29 12:49:52.353214
SPY250630C00614000,2025-06-27 20:14:59+00:00,614.0,2.05,2.02,2.05,0.74,56.488556,82109.0,5204,0.08558043334960938,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9985201522429733,2025-06-29 12:49:52.353214
SPY250630C00615000,2025-06-27 20:14:54+00:00,615.0,1.47,1.47,1.48,0.5,51.54639,132324.0,17531,0.08399353515625002,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0001464065625874,2025-06-29 12:49:52.353214
SPY250630C00616000,2025-06-27 20:14:59+00:00,616.0,1.02,1.01,1.02,0.32,45.714287,103023.0,3312,0.08265077514648439,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0017726608822013,2025-06-29 12:49:52.353214
SPY250630C00617000,2025-06-27 20:14:57+00:00,617.0,0.67,0.66,0.67,0.17000002,34.000004,53867.0,3482,0.08179629150390627,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0033989152018152,2025-06-29 12:49:52.353214
SPY250630C00618000,2025-06-27 20:14:57+00:00,618.0,0.42,0.41,0.42,0.089999974,27.272718,56698.0,4002,0.08130801513671876,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0050251695214292,2025-06-29 12:49:52.353214
SPY250630C00619000,2025-06-27 20:14:58+00:00,619.0,0.26,0.25,0.26,0.029999986,13.043472,29228.0,2442,0.08191836059570315,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0066514238410431,2025-06-29 12:49:52.353214
SPY250630C00620000,2025-06-27 20:14:59+00:00,620.0,0.14,0.14,0.15,0.0,0.0,57034.0,22021,0.08204042968750001,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.008277678160657,2025-06-29 12:49:52.353214
SPY250630C00621000,2025-06-27 20:14:51+00:00,621.0,0.08,0.08,0.09,-0.020000003,-20.000004,15271.0,1390,0.08350525878906252,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.009903932480271,2025-06-29 12:49:52.353214
SPY250630C00622000,2025-06-27 20:14:59+00:00,622.0,0.05,0.04,0.05,-0.02,-28.571426,11923.0,1385,0.08399353515625002,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0115301867998852,2025-06-29 12:49:52.353214
SPY250630C00623000,2025-06-27 20:14:54+00:00,623.0,0.03,0.02,0.03,-0.01,-25.0,7175.0,860,0.08643491699218751,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.013156441119499,2025-06-29 12:49:52.353214
SPY250630C00624000,2025-06-27 20:14:51+00:00,624.0,0.02,0.01,0.02,-0.01,-33.333336,2100.0,625,0.0898528515625,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.014782695439113,2025-06-29 12:49:52.353214
SPY250630C00625000,2025-06-27 20:13:17+00:00,625.0,0.02,0.01,0.02,0.0,0.0,5477.0,10110,0.098641826171875,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.016408949758727,2025-06-29 12:49:52.353214
SPY250630C00626000,2025-06-27 20:09:41+00:00,626.0,0.02,0.01,0.02,0.0,0.0,3143.0,380,0.106454248046875,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.018035204078341,2025-06-29 12:49:52.353214
SPY250630C00627000,2025-06-27 20:09:08+00:00,627.0,0.01,0.01,0.02,-0.01,-50.0,1104.0,345,0.11524322265625,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0196614583979549,2025-06-29 12:49:52.353214
SPY250630C00628000,2025-06-27 20:14:03+00:00,628.0,0.01,0.0,0.01,0.0,0.0,430.0,370,0.1132901171875,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0212877127175688,2025-06-29 12:49:52.353214
SPY250630C00629000,2025-06-27 19:43:43+00:00,629.0,0.01,0.0,0.01,-0.01,-50.0,56.0,904,0.1211025390625,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0229139670371827,2025-06-29 12:49:52.353214
SPY250630C00630000,2025-06-27 20:11:45+00:00,630.0,0.01,0.0,0.01,0.0,0.0,3265.0,15975,0.1289149609375,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0245402213567967,2025-06-29 12:49:52.353214
SPY250630C00631000,2025-06-27 17:54:40+00:00,631.0,0.01,0.0,0.01,0.0,0.0,1381.0,1428,0.13672738281250002,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0261664756764106,2025-06-29 12:49:52.353214
SPY250630C00632000,2025-06-27 17:11:40+00:00,632.0,0.01,0.0,0.01,0.0,0.0,736.0,212,0.14258669921875,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0277927299960248,2025-06-29 12:49:52.353214
SPY250630C00633000,2025-06-27 14:59:58+00:00,633.0,0.01,0.0,0.01,0.0,0.0,331.0,1464,0.15039912109375003,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0294189843156387,2025-06-29 12:49:52.353214
SPY250630C00634000,2025-06-27 20:09:38+00:00,634.0,0.01,0.0,0.01,0.0,0.0,106.0,1511,0.1562584375,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0310452386352527,2025-06-29 12:49:52.353214
SPY250630C00635000,2025-06-27 20:08:03+00:00,635.0,0.01,0.0,0.01,0.0,0.0,104.0,7712,0.16407085937500002,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0326714929548666,2025-06-29 12:49:52.353214
SPY250630C00636000,2025-06-27 18:20:16+00:00,636.0,0.01,0.0,0.01,0.0,0.0,1.0,0,0.17188328125000002,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0342977472744805,2025-06-29 12:49:52.353214
SPY250630C00637000,2025-06-27 19:40:32+00:00,637.0,0.01,0.0,0.01,0.0,0.0,2.0,1167,0.179695703125,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0359240015940945,2025-06-29 12:49:52.353214
SPY250630C00640000,2025-06-27 20:09:25+00:00,640.0,0.01,0.0,0.01,0.0,0.0,19.0,6511,0.1992267578125,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0408027645529363,2025-06-29 12:49:52.353214
SPY250630C00645000,2025-06-24 15:35:17+00:00,645.0,0.01,0.0,0.01,0.0,0.0,53.0,4555,0.23438265625,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0489340361510062,2025-06-29 12:49:52.353214
SPY250630C00648000,2025-06-20 15:01:25+00:00,648.0,0.01,0.0,0.01,0.0,0.0,163.0,161,0.257819921875,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.053812799109848,2025-06-29 12:49:52.353214
SPY250630C00650000,2025-06-24 15:48:38+00:00,650.0,0.01,0.0,0.01,0.0,0.0,73.0,9969,0.2695385546875,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.057065307749076,2025-06-29 12:49:52.353214
SPY250630C00655000,2025-06-25 16:27:21+00:00,655.0,0.01,0.0,0.01,0.0,0.0,1.0,1806,0.304694453125,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0651965793471458,2025-06-29 12:49:52.353214
SPY250630C00660000,2025-06-25 16:14:23+00:00,660.0,0.01,0.0,0.01,0.0,0.0,1.0,3747,0.335944140625,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0733278509452158,2025-06-29 12:49:52.353214
SPY250630C00665000,2025-06-20 17:57:14+00:00,665.0,0.01,0.0,0.01,0.0,0.0,1.0,10630,0.367193828125,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0814591225432855,2025-06-29 12:49:52.353214
SPY250630C00670000,2025-06-17 17:56:55+00:00,670.0,0.01,0.0,0.01,0.0,0.0,1.0,3103,0.398443515625,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0895903941413554,2025-06-29 12:49:52.353214
SPY250630C00675000,2025-06-17 14:35:08+00:00,675.0,0.02,0.0,0.01,0.0,0.0,1.0,7348,0.42969320312500003,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.097721665739425,2025-06-29 12:49:52.353214
SPY250630C00680000,2025-06-24 18:53:39+00:00,680.0,0.01,0.0,0.01,0.0,0.0,1.0,6304,0.46094289062500005,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.105852937337495,2025-06-29 12:49:52.353214
SPY250630C00685000,2025-06-10 18:44:01+00:00,685.0,0.01,0.0,0.01,0.0,0.0,19.0,620,0.49219257812500006,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.1139842089355647,2025-06-29 12:49:52.353214
SPY250630C00690000,2025-06-02 13:30:00+00:00,690.0,0.02,0.0,0.01,0.0,0.0,1.0,1141,0.523442265625,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.1221154805336346,2025-06-29 12:49:52.353214
SPY250630C00695000,2025-06-06 16:22:50+00:00,695.0,0.01,0.0,0.01,0.0,0.0,14.0,2140,0.51562984375,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.1302467521317043,2025-06-29 12:49:52.353214
SPY250630C00700000,2025-06-27 19:44:21+00:00,700.0,0.01,0.0,0.01,0.0,0.0,264.0,13994,0.5468795312500001,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.1383780237297743,2025-06-29 12:49:52.353214
SPY250630C00705000,2025-06-06 15:20:00+00:00,705.0,0.01,0.0,0.01,0.0,0.0,102.0,1647,0.57812921875,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.146509295327844,2025-06-29 12:49:52.353214
SPY250630C00710000,2025-06-04 16:05:44+00:00,710.0,0.01,0.0,0.01,0.0,0.0,202.0,2021,0.5937540625000001,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.1546405669259139,2025-06-29 12:49:52.353214
SPY250630C00715000,2025-06-24 19:11:40+00:00,715.0,0.01,0.0,0.01,0.0,0.0,80.0,932,0.6250037500000001,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.1627718385239836,2025-06-29 12:49:52.353214
SPY250630C00720000,2025-06-04 18:03:58+00:00,720.0,0.01,0.0,0.01,0.0,0.0,6.0,2143,0.6562534375000001,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.1709031101220535,2025-06-29 12:49:52.353214
SPY250630C00725000,2025-05-20 14:36:55+00:00,725.0,0.01,0.0,0.01,0.0,0.0,317.0,1063,0.6875031250000001,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.1790343817201232,2025-06-29 12:49:52.353214
SPY250630C00730000,2025-05-27 19:16:56+00:00,730.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.1871656533181931,2025-06-29 12:49:52.353214
SPY250630C00735000,2025-06-18 13:30:01+00:00,735.0,0.01,0.0,0.01,0.0,0.0,100.0,44685,0.73437765625,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.1952969249162628,2025-06-29 12:49:52.353214
SPY250701C00450000,2025-06-27 15:44:52+00:00,450.0,165.93,163.58,165.7,4.64,2.8768058,2.0,0,1.7568371533203124,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.7318144438262834,2025-06-29 12:49:52.498298
SPY250701C00500000,2025-06-26 16:40:41+00:00,500.0,111.35,113.59,115.72,0.0,0.0,1.0,21,1.241703010253906,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.8131271598069816,2025-06-29 12:49:52.498298
SPY250701C00530000,2025-06-27 15:44:52+00:00,530.0,85.98,83.61,85.73,4.600006,5.652502,2.0,1,0.9448247705078124,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.8619147893954004,2025-06-29 12:49:52.498298
SPY250701C00540000,2025-06-24 17:48:55+00:00,540.0,67.7,73.61,75.74,0.0,0.0,1.0,1,0.8479019116210937,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.8781773325915401,2025-06-29 12:49:52.498298
SPY250701C00545000,2025-06-20 13:58:13+00:00,545.0,53.44,68.61,70.74,0.0,0.0,3.0,2,0.7983418603515625,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.8863086041896099,2025-06-29 12:49:52.498298
SPY250701C00555000,2025-06-23 16:48:38+00:00,555.0,40.31,58.7,60.42,0.0,0.0,1.0,138,0.6362341064453125,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9025711473857495,2025-06-29 12:49:52.498298
SPY250701C00560000,2025-06-20 13:30:04+00:00,560.0,39.35,53.62,55.75,0.0,0.0,1.0,49,0.6518589501953126,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9107024189838193,2025-06-29 12:49:52.498298
SPY250701C00565000,2025-06-23 16:48:38+00:00,565.0,30.34,48.63,50.76,0.0,0.0,2.0,3,0.603763728027344,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9188336905818891,2025-06-29 12:49:52.498298
SPY250701C00570000,2025-06-26 13:33:25+00:00,570.0,39.33,43.63,45.76,0.0,0.0,1.0,13,0.5537154003906251,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9269649621799589,2025-06-29 12:49:52.498298
SPY250701C00572000,2025-06-26 14:20:17+00:00,572.0,37.84,41.64,43.76,0.0,0.0,2.0,36,0.5336960693359375,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9302174708191869,2025-06-29 12:49:52.498298
SPY250701C00574000,2025-06-27 18:16:06+00:00,574.0,39.85,39.64,41.77,2.47,6.607812,1.0,2,0.5148974291992188,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9334699794584148,2025-06-29 12:49:52.498298
SPY250701C00575000,2025-06-23 16:48:38+00:00,575.0,21.01,38.64,40.77,0.0,0.0,1.0,4,0.5046436254882812,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9350962337780288,2025-06-29 12:49:52.498298
SPY250701C00576000,2025-06-24 18:13:06+00:00,576.0,31.82,37.64,39.77,0.0,0.0,1.0,5,0.4946339599609375,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9367224880976428,2025-06-29 12:49:52.498298
SPY250701C00578000,2025-06-27 15:12:54+00:00,578.0,37.48,35.64,37.77,14.43,62.60304,4.0,4,0.47412635253906255,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9399749967368707,2025-06-29 12:49:52.498298
SPY250701C00579000,2025-06-27 15:51:13+00:00,579.0,37.28,34.64,36.77,6.8099995,22.349852,1.0,4,0.463872548828125,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9416012510564846,2025-06-29 12:49:52.498298
SPY250701C00580000,2025-06-27 18:32:02+00:00,580.0,32.66,33.65,35.77,0.5,1.5547264,13.0,7,0.45361874511718747,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9432275053760986,2025-06-29 12:49:52.498298
SPY250701C00583000,2025-06-26 15:19:43+00:00,583.0,28.12,30.65,32.78,0.0,0.0,51.0,26,0.42407802490234375,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9481062683349405,2025-06-29 12:49:52.498298
SPY250701C00584000,2025-06-26 14:15:26+00:00,584.0,25.76,29.65,31.78,0.0,0.0,2.0,5,0.41358008300781246,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9497325226545544,2025-06-29 12:49:52.498298
SPY250701C00585000,2025-06-27 18:30:54+00:00,585.0,27.33,28.66,30.78,1.1499996,4.3926644,8.0,24,0.40332627929687503,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9513587769741684,2025-06-29 12:49:52.498298
SPY250701C00586000,2025-06-24 14:29:57+00:00,586.0,19.72,27.66,29.79,0.0,0.0,1.0,7,0.39380489013671877,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9529850312937824,2025-06-29 12:49:52.498298
SPY250701C00587000,2025-06-27 18:47:34+00:00,587.0,25.33,26.66,28.79,0.010000229,0.039495375,1.0,9,0.3833069482421875,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9546112856133964,2025-06-29 12:49:52.498298
SPY250701C00588000,2025-06-27 18:47:34+00:00,588.0,24.34,25.67,27.79,5.3199997,27.970556,1.0,17,0.37280900634765624,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9562375399330103,2025-06-29 12:49:52.498298
SPY250701C00589000,2025-06-27 18:47:34+00:00,589.0,23.32,25.61,25.77,5.119999,28.13186,2.0,25,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9578637942526242,2025-06-29 12:49:52.498298
SPY250701C00590000,2025-06-27 18:47:35+00:00,590.0,22.23,24.63,24.77,0.3599987,1.6460845,19.0,240,1.0000000000000003e-05,True,REGULAR,USD,SPY,2025-07-01,1,614.9099731445312,0.9594900485722382,2025-06-29 12:49:52.498298
