contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected,day_of_week,month,volume_oi_ratio,bid_ask_spread,mid_price,last_mid_diff,delta,gamma,theta,vega
SPY250630C00543000,2025-06-18 20:13:24+00:00,543.0,54.94,70.44,72.58,0.0,0.0,6.0,1,0.9619144433593748,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.883056095550382,2025-06-29 12:49:52.353214,6,6,3.0,2.1400000000000006,71.50999999999999,-16.569999999999993,0.0,0.0,0.0,0.0
SPY250630C00544000,2025-06-27 13:52:02+00:00,544.0,70.0,69.44,71.58,16.060001,29.773825,1.0,1,0.9497075341796876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.8846823498699959,2025-06-29 12:49:52.353214,6,6,0.5,2.1400000000000006,70.50999999999999,-0.5099999999999909,0.0,0.0,0.0,0.0
SPY250630C00545000,2025-06-25 19:52:57+00:00,545.0,62.07,68.44,70.58,0.0,0.0,1.0,18,0.9379889013671876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.8863086041896099,2025-06-29 12:49:52.353214,6,6,0.05263157894736842,2.1400000000000006,69.50999999999999,-7.439999999999991,0.0,0.0,0.0,0.0
SPY250630C00546000,2025-06-27 15:40:41+00:00,546.0,70.0,67.44,69.58,18.46,35.81684,32.0,33,0.9262702685546876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.8879348585092238,2025-06-29 12:49:52.353214,6,6,0.9411764705882353,2.1400000000000006,68.50999999999999,1.490000000000009,0.0,0.0,0.0,0.0
SPY250630C00547000,2025-06-20 15:01:03+00:00,547.0,47.63,66.44,68.58,0.0,0.0,1.0,2,0.9145516357421876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.8895611128288379,2025-06-29 12:49:52.353214,6,6,0.3333333333333333,2.1400000000000006,67.50999999999999,-19.87999999999999,0.0,0.0,0.0,0.0
SPY250630C00548000,2025-06-18 20:14:57+00:00,548.0,49.89,65.44,67.58,0.0,0.0,4.0,3,0.9028330029296876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.8911873671484518,2025-06-29 12:49:52.353214,6,6,1.0,2.1400000000000006,66.50999999999999,-16.61999999999999,0.0,0.0,0.0,0.0
SPY250630C00549000,2025-06-27 14:15:25+00:00,549.0,66.26,64.44,66.58,7.9900017,13.712033,12.0,16,0.8911143701171874,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.8928136214680658,2025-06-29 12:49:52.353214,6,6,0.7058823529411765,2.1400000000000006,65.50999999999999,0.7500000000000142,0.0,0.0,0.0,0.0
SPY250630C00550000,2025-06-27 19:59:53+00:00,550.0,65.0,63.44,65.58,3.5,5.691057,94.0,74,0.8793957373046875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.8944398757876797,2025-06-29 12:49:52.353214,6,6,1.2533333333333334,2.1400000000000006,64.50999999999999,0.4900000000000091,0.0,0.0,0.0,0.0
SPY250630C00551000,2025-06-18 19:05:19+00:00,551.0,46.92,62.44,64.58,0.0,0.0,12.0,0,0.8676771044921875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.8960661301072936,2025-06-29 12:49:52.353214,6,6,12.0,2.1400000000000006,63.51,-16.589999999999996,0.0,0.0,0.0,0.0
SPY250630C00552000,2025-06-20 13:46:02+00:00,552.0,48.42,61.44,63.58,0.0,0.0,1.0,1,0.8559584716796875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.8976923844269077,2025-06-29 12:49:52.353214,6,6,0.5,2.1400000000000006,62.51,-14.089999999999996,0.0,0.0,0.0,0.0
SPY250630C00553000,2025-06-26 15:16:51+00:00,553.0,57.72,60.44,62.58,0.0,0.0,2.0,2,0.8442398388671875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.8993186387465216,2025-06-29 12:49:52.353214,6,6,0.6666666666666666,2.1400000000000006,61.51,-3.789999999999999,0.0,0.0,0.0,0.0
SPY250630C00554000,2025-06-23 16:02:41+00:00,554.0,42.22,59.44,61.58,0.0,0.0,3.0,4,0.8325212060546874,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9009448930661356,2025-06-29 12:49:52.353214,6,6,0.6,2.1400000000000006,60.51,-18.29,0.0,0.0,0.0,0.0
SPY250630C00555000,2025-06-20 18:20:00+00:00,555.0,41.27,58.44,60.58,0.0,0.0,40.0,44,0.8208025732421874,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9025711473857496,2025-06-29 12:49:52.353214,6,6,0.8888888888888888,2.1400000000000006,59.51,-18.239999999999995,0.0,0.0,0.0,0.0
SPY250630C00556000,2025-06-23 19:54:00+00:00,556.0,44.87,57.44,59.58,0.0,0.0,2.0,5,0.8090839404296875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9041974017053634,2025-06-29 12:49:52.353214,6,6,0.3333333333333333,2.1400000000000006,58.51,-13.64,0.0,0.0,0.0,0.0
SPY250630C00557000,2025-06-20 15:19:52+00:00,557.0,39.49,56.45,58.58,0.0,0.0,2.0,4,0.7973653076171875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9058236560249776,2025-06-29 12:49:52.353214,6,6,0.4,2.1299999999999955,57.515,-18.025,0.0,0.0,0.0,0.0
SPY250630C00558000,2025-06-26 15:47:12+00:00,558.0,52.73,55.44,57.58,0.0,0.0,1.0,4,0.7856466748046875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9074499103445914,2025-06-29 12:49:52.353214,6,6,0.2,2.1400000000000006,56.51,-3.780000000000001,0.0,0.0,0.0,0.0
SPY250630C00559000,2025-06-26 19:03:07+00:00,559.0,52.69,54.44,56.58,0.0,0.0,5.0,9,0.7739280419921876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9090761646642054,2025-06-29 12:49:52.353214,6,6,0.5,2.1400000000000006,55.51,-2.8200000000000003,0.0,0.0,0.0,0.0
SPY250630C00560000,2025-06-27 14:18:41+00:00,560.0,55.04,53.45,55.58,4.3100014,8.495962,43.0,104,0.7622094091796876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9107024189838192,2025-06-29 12:49:52.353214,6,6,0.4095238095238095,2.1299999999999955,54.515,0.5249999999999986,0.0,0.0,0.0,0.0
SPY250630C00561000,2025-06-24 13:44:14+00:00,561.0,44.68,52.45,54.58,0.0,0.0,1.0,116,0.7504907763671875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9123286733034331,2025-06-29 12:49:52.353214,6,6,0.008547008547008548,2.1299999999999955,53.515,-8.835,0.0,0.0,0.0,0.0
SPY250630C00562000,2025-06-27 19:55:23+00:00,562.0,52.66,51.45,53.58,7.970001,17.833971,8.0,184,0.7385280053710936,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9139549276230472,2025-06-29 12:49:52.353214,6,6,0.043243243243243246,2.1299999999999955,52.515,0.14499999999999602,0.0,0.0,0.0,0.0
SPY250630C00563000,2025-06-23 17:39:10+00:00,563.0,36.62,50.45,52.58,0.0,0.0,4.0,422,0.726565234375,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9155811819426612,2025-06-29 12:49:52.353214,6,6,0.009456264775413711,2.1299999999999955,51.515,-14.895000000000003,0.0,0.0,0.0,0.0
SPY250630C00564000,2025-06-26 15:13:10+00:00,564.0,46.73,49.45,51.59,0.0,0.0,1.0,1093,0.7172879833984375,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9172074362622752,2025-06-29 12:49:52.353214,6,6,0.0009140767824497258,2.1400000000000006,50.52,-3.7900000000000063,0.0,0.0,0.0,0.0
SPY250630C00565000,2025-06-27 19:57:01+00:00,565.0,49.86,48.45,50.59,3.6599998,7.922077,17.0,1083,0.7050810742187501,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9188336905818892,2025-06-29 12:49:52.353214,6,6,0.015682656826568265,2.1400000000000006,49.52,0.3399999999999963,0.0,0.0,0.0,0.0
SPY250630C00566000,2025-06-27 15:19:40+00:00,566.0,49.15,47.45,49.59,8.460003,20.791357,1.0,852,0.69336244140625,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9204599449015032,2025-06-29 12:49:52.353214,6,6,0.0011723329425556857,2.1400000000000006,48.52,0.6299999999999955,0.0,0.0,0.0,0.0
SPY250630C00567000,2025-06-27 18:04:37+00:00,567.0,47.32,46.45,48.59,2.5900002,5.7902975,5.0,1070,0.6816438085937502,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9220861992211172,2025-06-29 12:49:52.353214,6,6,0.004668534080298786,2.1400000000000006,47.52,-0.20000000000000284,0.0,0.0,0.0,0.0
SPY250630C00568000,2025-06-27 17:50:29+00:00,568.0,45.78,45.45,47.59,2.0699997,4.735758,4.0,1280,0.6699251757812501,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9237124535407312,2025-06-29 12:49:52.353214,6,6,0.00312256049960968,2.1400000000000006,46.52,-0.740000000000002,0.0,0.0,0.0,0.0
SPY250630C00569000,2025-06-27 19:22:00+00:00,569.0,43.26,44.45,46.59,0.45999908,1.0747643,1.0,1192,0.6577182666015625,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.925338707860345,2025-06-29 12:49:52.353214,6,6,0.0008382229673093043,2.1400000000000006,45.52,-2.260000000000005,0.0,0.0,0.0,0.0
SPY250630C00570000,2025-06-27 20:01:30+00:00,570.0,44.58,43.92,45.59,2.880001,6.9064775,27.0,4135,0.6459996337890624,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9269649621799588,2025-06-29 12:49:52.353214,6,6,0.006528046421663443,1.6700000000000017,44.755,-0.17500000000000426,0.0,0.0,0.0,0.0
SPY250630C00571000,2025-06-26 14:12:31+00:00,571.0,38.62,42.45,44.59,0.0,0.0,1.0,538,0.6340368627929689,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.928591216499573,2025-06-29 12:49:52.353214,6,6,0.0018552875695732839,2.1400000000000006,43.52,-4.900000000000006,0.0,0.0,0.0,0.0
SPY250630C00572000,2025-06-27 13:48:04+00:00,572.0,41.59,41.45,43.59,5.7700005,16.10832,2.0,1107,0.622074091796875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9302174708191868,2025-06-29 12:49:52.353214,6,6,0.0018050541516245488,2.1400000000000006,42.52,-0.9299999999999997,0.0,0.0,0.0,0.0
SPY250630C00573000,2025-06-27 19:41:47+00:00,573.0,40.1,40.46,42.59,1.2899971,3.323878,1.0,664,0.6103554589843752,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9318437251388008,2025-06-29 12:49:52.353214,6,6,0.0015037593984962407,2.1300000000000026,41.525000000000006,-1.4250000000000043,0.0,0.0,0.0,0.0
SPY250630C00574000,2025-06-26 20:14:00+00:00,574.0,37.81,39.45,41.59,0.0,0.0,5.0,658,0.5981485498046876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9334699794584148,2025-06-29 12:49:52.353214,6,6,0.007587253414264037,2.1400000000000006,40.52,-2.710000000000001,0.0,0.0,0.0,0.0
SPY250630C00575000,2025-06-27 19:00:08+00:00,575.0,36.33,38.45,40.59,-0.48999786,-1.3307927,50.0,1568,0.5864299169921875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9350962337780288,2025-06-29 12:49:52.353214,6,6,0.03186743148502231,2.1400000000000006,39.52,-3.190000000000005,0.0,0.0,0.0,0.0
SPY250630C00576000,2025-06-27 15:39:28+00:00,576.0,39.84,37.46,39.59,8.620001,27.61051,68.0,1432,0.5742230078125,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9367224880976428,2025-06-29 12:49:52.353214,6,6,0.04745289602233078,2.1300000000000026,38.525000000000006,1.3149999999999977,0.0,0.0,0.0,0.0
SPY250630C00577000,2025-06-23 18:46:38+00:00,577.0,22.57,36.46,38.59,0.0,0.0,11.0,934,0.5622602368164062,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9383487424172569,2025-06-29 12:49:52.353214,6,6,0.011764705882352941,2.1300000000000026,37.525000000000006,-14.955000000000005,0.0,0.0,0.0,0.0
SPY250630C00578000,2025-06-27 18:30:07+00:00,578.0,34.43,35.46,37.59,5.1100006,17.42838,5.0,1088,0.5502974658203126,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9399749967368708,2025-06-29 12:49:52.353214,6,6,0.004591368227731864,2.1300000000000026,36.525000000000006,-2.095000000000006,0.0,0.0,0.0,0.0
SPY250630C00579000,2025-06-27 18:27:46+00:00,579.0,34.12,34.46,36.6,3.4699993,11.321368,4.0,751,0.5400436621093752,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9416012510564846,2025-06-29 12:49:52.353214,6,6,0.005319148936170213,2.1400000000000006,35.53,-1.4100000000000037,0.0,0.0,0.0,0.0
SPY250630C00580000,2025-06-27 19:59:50+00:00,580.0,35.0,34.02,35.6,3.0499992,9.546163,141.0,5344,0.5278367529296876,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9432275053760986,2025-06-29 12:49:52.353214,6,6,0.02637979420018709,1.5799999999999983,34.81,0.18999999999999773,0.0,0.0,0.0,0.0
SPY250630C00581000,2025-06-27 18:42:25+00:00,581.0,30.27,32.46,34.6,-0.9699993,-3.1049914,2.0,805,0.51562984375,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9448537596957126,2025-06-29 12:49:52.353214,6,6,0.0024813895781637717,2.1400000000000006,33.53,-3.2600000000000016,0.0,0.0,0.0,0.0
SPY250630C00582000,2025-06-27 19:56:57+00:00,582.0,32.82,31.46,33.6,3.92,13.564014,7.0,718,0.5034229345703125,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9464800140153266,2025-06-29 12:49:52.353214,6,6,0.009735744089012517,2.1400000000000006,32.53,0.28999999999999915,0.0,0.0,0.0,0.0
SPY250630C00583000,2025-06-27 17:31:17+00:00,583.0,32.78,30.46,32.6,4.629999,16.4476,4.0,333,0.491216025390625,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9481062683349404,2025-06-29 12:49:52.353214,6,6,0.011976047904191617,2.1400000000000006,31.53,1.25,0.0,0.0,0.0,0.0
SPY250630C00584000,2025-06-27 18:46:38+00:00,584.0,27.93,29.46,31.6,2.6399994,10.438906,11.0,753,0.4790091162109374,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9497325226545544,2025-06-29 12:49:52.353214,6,6,0.014588859416445624,2.1400000000000006,30.53,-2.6000000000000014,0.0,0.0,0.0,0.0
SPY250630C00585000,2025-06-27 19:55:26+00:00,585.0,29.74,28.46,30.6,3.0900002,11.594748,2508.0,6555,0.46680220703125,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9513587769741684,2025-06-29 12:49:52.353214,6,6,0.3825503355704698,2.1400000000000006,29.53,0.2099999999999973,0.0,0.0,0.0,0.0
SPY250630C00586000,2025-06-27 19:43:23+00:00,586.0,27.06,27.46,29.6,1.4099998,5.4970756,19.0,914,0.4543511596679687,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9529850312937824,2025-06-29 12:49:52.353214,6,6,0.020765027322404372,2.1400000000000006,28.53,-1.4700000000000024,0.0,0.0,0.0,0.0
SPY250630C00587000,2025-06-27 19:34:08+00:00,587.0,25.75,26.46,28.6,0.62999916,2.5079584,3.0,18951,0.4419001123046875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9546112856133964,2025-06-29 12:49:52.353214,6,6,0.00015829463908822287,2.1400000000000006,27.53,-1.7800000000000011,0.0,0.0,0.0,0.0
SPY250630C00588000,2025-06-27 19:58:53+00:00,588.0,27.01,25.47,27.6,5.01,22.772728,29.0,2557,0.429693203125,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9562375399330104,2025-06-29 12:49:52.353214,6,6,0.011336982017200938,2.1300000000000026,26.535,0.4750000000000014,0.0,0.0,0.0,0.0
SPY250630C00589000,2025-06-27 20:05:18+00:00,589.0,25.47,24.47,26.61,2.2999992,9.926626,23.0,2589,0.4184628466796875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9578637942526242,2025-06-29 12:49:52.353214,6,6,0.00888030888030888,2.1400000000000006,25.54,-0.07000000000000028,0.0,0.0,0.0,0.0
SPY250630C00590000,2025-06-27 20:11:55+00:00,590.0,24.62,23.47,25.61,2.7800007,12.728941,3846.0,24364,0.4060117993164062,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9594900485722382,2025-06-29 12:49:52.353214,6,6,0.15784937410219577,2.1400000000000006,24.54,0.08000000000000185,0.0,0.0,0.0,0.0
SPY250630C00591000,2025-06-27 19:57:06+00:00,591.0,24.04,22.47,24.61,3.42,16.585838,54.0,834,0.3933166137695312,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9611163028918522,2025-06-29 12:49:52.353214,6,6,0.06467065868263473,2.1400000000000006,23.54,0.5,0.0,0.0,0.0,0.0
SPY250630C00592000,2025-06-27 19:58:19+00:00,592.0,22.92,21.47,23.61,3.0300007,15.233789,19.0,1614,0.3808655664062499,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9627425572114662,2025-06-29 12:49:52.353214,6,6,0.011764705882352941,2.1400000000000006,22.54,0.38000000000000256,0.0,0.0,0.0,0.0
SPY250630C00593000,2025-06-27 19:59:01+00:00,593.0,21.98,20.48,22.61,3.2799988,17.5401,18.0,1947,0.3679262426757813,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.96436881153108,2025-06-29 12:49:52.353214,6,6,0.009240246406570842,2.129999999999999,21.545,0.4349999999999987,0.0,0.0,0.0,0.0
SPY250630C00594000,2025-06-27 19:09:43+00:00,594.0,17.94,19.48,21.62,0.030000687,0.16750802,40.0,989,0.3564517480468749,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.965995065850694,2025-06-29 12:49:52.353214,6,6,0.04040404040404041,2.1400000000000006,20.55,-2.6099999999999994,0.0,0.0,0.0,0.0
SPY250630C00595000,2025-06-27 19:59:36+00:00,595.0,20.02,18.48,19.62,2.4799995,14.139107,854.0,6620,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.967621320170308,2025-06-29 12:49:52.353214,6,6,0.12898353723002567,1.1400000000000006,19.05,0.9699999999999989,0.0,0.0,0.0,0.0
SPY250630C00596000,2025-06-27 19:48:03+00:00,596.0,17.49,18.47,18.62,0.9899998,5.9999986,247.0,2586,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.969247574489922,2025-06-29 12:49:52.353214,6,6,0.09547738693467336,0.15000000000000213,18.545,-1.0550000000000033,0.0,0.0,0.0,0.0
SPY250630C00597000,2025-06-27 19:48:37+00:00,597.0,16.68,17.47,17.62,1.1500006,7.4050264,120.0,2966,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.970873828809536,2025-06-29 12:49:52.353214,6,6,0.04044489383215369,0.15000000000000213,17.545,-0.865000000000002,0.0,0.0,0.0,0.0
SPY250630C00598000,2025-06-27 19:57:54+00:00,598.0,16.98,16.48,16.63,2.62,18.245125,6098.0,3664,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.97250008312915,2025-06-29 12:49:52.353214,6,6,1.6638472032742155,0.14999999999999858,16.555,0.4250000000000007,0.0,0.0,0.0,0.0
SPY250630C00599000,2025-06-27 19:55:21+00:00,599.0,15.7,15.5,15.64,2.2399998,16.6419,267.0,3082,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.974126337448764,2025-06-29 12:49:52.353214,6,6,0.08660395718456049,0.14000000000000057,15.57,0.129999999999999,0.0,0.0,0.0,0.0
SPY250630C00600000,2025-06-27 20:03:45+00:00,600.0,14.65,14.49,14.64,2.4799995,20.377974,1388.0,19755,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.975752591768378,2025-06-29 12:49:52.353214,6,6,0.07025713707228184,0.15000000000000036,14.565000000000001,0.08499999999999908,0.0,0.0,0.0,0.0
SPY250630C00601000,2025-06-27 19:59:10+00:00,601.0,14.13,13.52,13.65,2.6000004,22.549873,306.0,4676,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.977378846087992,2025-06-29 12:49:52.353214,6,6,0.0654265554842848,0.13000000000000078,13.585,0.5449999999999999,0.0,0.0,0.0,0.0
SPY250630C00602000,2025-06-27 20:14:25+00:00,602.0,12.51,12.52,12.67,1.8500004,17.3546,650.0,1962,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9790051004076058,2025-06-29 12:49:52.353214,6,6,0.33112582781456956,0.15000000000000036,12.594999999999999,-0.08499999999999908,0.0,0.0,0.0,0.0
SPY250630C00603000,2025-06-27 20:03:03+00:00,603.0,11.63,11.54,11.68,1.79,18.191055,597.0,2415,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9806313547272196,2025-06-29 12:49:52.353214,6,6,0.24710264900662252,0.14000000000000057,11.61,0.02000000000000135,0.0,0.0,0.0,0.0
SPY250630C00604000,2025-06-27 20:09:38+00:00,604.0,10.72,10.56,10.7,2.46,29.782082,912.0,3136,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9822576090468336,2025-06-29 12:49:52.353214,6,6,0.2907236212942302,0.1399999999999988,10.629999999999999,0.09000000000000163,0.0,0.0,0.0,0.0
SPY250630C00605000,2025-06-27 20:13:27+00:00,605.0,9.66,9.61,9.73,2.2999997,31.249996,2214.0,24856,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9838838633664476,2025-06-29 12:49:52.353214,6,6,0.08906947741078972,0.120000000000001,9.67,-0.009999999999999787,0.0,0.0,0.0,0.0
SPY250630C00606000,2025-06-27 20:14:40+00:00,606.0,8.65,8.65,8.77,2.0799994,31.659046,1029.0,3396,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9855101176860616,2025-06-29 12:49:52.353214,6,6,0.30291433617898145,0.11999999999999922,8.71,-0.0600000000000005,0.0,0.0,0.0,0.0
SPY250630C00607000,2025-06-27 20:14:40+00:00,607.0,7.7,7.69,7.82,2.06,36.524822,2590.0,5700,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9871363720056756,2025-06-29 12:49:52.353214,6,6,0.45430626205928787,0.1299999999999999,7.755000000000001,-0.055000000000000604,0.0,0.0,0.0,0.0
SPY250630C00608000,2025-06-27 20:14:47+00:00,608.0,6.83,6.78,6.89,1.9499998,39.95901,3672.0,4573,1.0000000000000004e-05,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9887626263252896,2025-06-29 12:49:52.353214,6,6,0.8027984258854395,0.10999999999999943,6.835,-0.004999999999999893,0.0,0.0,0.0,0.0
SPY250630C00609000,2025-06-27 20:14:44+00:00,609.0,5.92,5.89,5.98,1.8200002,44.39025,3227.0,3529,0.07813421875,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9903888806449036,2025-06-29 12:49:52.353214,6,6,0.9141643059490085,0.09000000000000075,5.9350000000000005,-0.015000000000000568,0.0,0.0,0.0,0.0
SPY250630C00610000,2025-06-27 20:14:35+00:00,610.0,4.95,5.01,5.09,1.5299997,44.73683,12484.0,13697,0.0842376733398437,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9920151349645177,2025-06-29 12:49:52.353214,6,6,0.9113739232004672,0.08000000000000007,5.05,-0.09999999999999964,0.0,0.0,0.0,0.0
SPY250630C00611000,2025-06-27 20:14:44+00:00,611.0,4.2,4.17,4.25,1.4199998,51.079132,18209.0,5059,0.0874114697265625,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9936413892841316,2025-06-29 12:49:52.353214,6,6,3.598616600790514,0.08000000000000007,4.21,-0.009999999999999787,0.0,0.0,0.0,0.0
SPY250630C00612000,2025-06-27 20:14:43+00:00,612.0,3.37,3.39,3.45,1.1399999,51.121067,49135.0,6522,0.0876556079101562,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9952676436037454,2025-06-29 12:49:52.353214,6,6,7.532577035106546,0.06000000000000005,3.42,-0.04999999999999982,0.0,0.0,0.0,0.0
SPY250630C00613000,2025-06-27 20:14:56+00:00,613.0,2.69,2.67,2.71,0.95000005,54.597706,74373.0,4817,0.0868011242675781,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9968938979233594,2025-06-29 12:49:52.353214,6,6,15.436488169364882,0.040000000000000036,2.69,0.0,0.0,0.0,0.0,0.0
SPY250630C00614000,2025-06-27 20:14:59+00:00,614.0,2.05,2.02,2.05,0.74,56.488556,82109.0,5204,0.0855804333496093,True,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,0.9985201522429732,2025-06-29 12:49:52.353214,6,6,15.775024015369837,0.029999999999999805,2.035,0.01499999999999968,0.0,0.0,0.0,0.0
SPY250630C00615000,2025-06-27 20:14:54+00:00,615.0,1.47,1.47,1.48,0.5,51.54639,132324.0,17531,0.08399353515625,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0001464065625874,2025-06-29 12:49:52.353214,6,6,7.547570157426421,0.010000000000000009,1.475,-0.0050000000000001155,0.0,0.0,0.0,0.0
SPY250630C00616000,2025-06-27 20:14:59+00:00,616.0,1.02,1.01,1.02,0.32,45.714287,103023.0,3312,0.0826507751464843,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0017726608822013,2025-06-29 12:49:52.353214,6,6,31.09658919408391,0.010000000000000009,1.0150000000000001,0.004999999999999893,0.0,0.0,0.0,0.0
SPY250630C00617000,2025-06-27 20:14:57+00:00,617.0,0.67,0.66,0.67,0.17000002,34.000004,53867.0,3482,0.0817962915039062,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0033989152018152,2025-06-29 12:49:52.353214,6,6,15.46569049669825,0.010000000000000009,0.665,0.0050000000000000044,0.0,0.0,0.0,0.0
SPY250630C00618000,2025-06-27 20:14:57+00:00,618.0,0.42,0.41,0.42,0.089999974,27.272718,56698.0,4002,0.0813080151367187,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0050251695214292,2025-06-29 12:49:52.353214,6,6,14.163877092180865,0.010000000000000009,0.415,0.0050000000000000044,0.0,0.0,0.0,0.0
SPY250630C00619000,2025-06-27 20:14:58+00:00,619.0,0.26,0.25,0.26,0.029999986,13.043472,29228.0,2442,0.0819183605957031,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.0066514238410431,2025-06-29 12:49:52.353214,6,6,11.963978714695047,0.010000000000000009,0.255,0.0050000000000000044,0.0,0.0,0.0,0.0
SPY250630C00620000,2025-06-27 20:14:59+00:00,620.0,0.14,0.14,0.15,0.0,0.0,57034.0,22021,0.0820404296875,False,REGULAR,USD,SPY,2025-06-30,0,614.9099731445312,1.008277678160657,2025-06-29 12:49:52.353214,6,6,2.5898646807737715,0.009999999999999981,0.14500000000000002,-0.0050000000000000044,0.0,0.0,0.0,0.0
