contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,expiry,days_to_expiry,spot_price,moneyness,date_collected,bs_price,simulated_pnl_expiry,mc_price,bs_diff,mc_diff,bs_vs_mc,label,predicted_proba,delta,gamma,theta,iv_smoothed_5d,log_return,hist_vol_20d,moneyness_class,day_of_week,month,volume_oi_ratio,bid_ask_spread,mid_price,last_mid_diff,vega,daily_sentiment_score
AAPL250725C00325000,2025-06-23 15:18:21+00:00,325.0,0.01,0.0,0.03,0.0,0.0,1.0,3,0.585941640625,False,REGULAR,USD,AAPL,2025-07-25,25,201.0800018310547,1.616272115777389,2025-06-29 12:49:53.655350,0.010111694802447446,0.0057149722706756525,0.0057149722706756525,-0.00011169480244744602,0.004285027729324348,0.004396722531771794,1,0.9997653465397116,0.0012149862777677415,0.00013053242923517517,-0.0025143120355649853,0.5493209130859376,0.0,0.0,ITM,6,6,0.25,0.03,0.015,-0.004999999999999999,0.0021181547616314473,0
MSFT250703C00230000,2025-06-26 19:08:33+00:00,230.0,267.92,264.55,268.15,0.0,0.0,95.0,4,2.8554716113281247,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.4637657758353013,2025-06-29 12:49:55.818259,266.07139894479144,-1.2306484808131017,263.3193515191869,1.8486010552085759,4.600648480813106,2.7520474256045304,1,0.9996094192846682,0.9990296038723052,2.5512512255355852e-05,-0.1015110324900068,2.8554716113281247,,,OTM,6,6,19.0,3.599999999999966,266.35,1.5699999999999932,0.0014727117203335008,0
MSFT250703C00275000,2025-06-27 19:18:22+00:00,275.0,220.96,219.6,223.25,0.0,0.0,1.0,0,2.2929730175781247,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.5545025580639472,2025-06-29 12:49:55.818259,221.1040348090345,-0.6563265439446582,218.94367345605534,-0.14403480903447985,2.016326543944672,2.1603613529791517,1,0.9974237165701189,0.9983724952419867,5.0986117988715657e-05,-0.12785847063109698,2.5742223144531247,0.0,,OTM,6,6,1.0,3.6500000000000057,221.425,-0.4650000000000034,0.0023634017936972566,0
MSFT250703C00310000,2025-06-20 15:40:00+00:00,310.0,170.8,184.65,188.2,0.0,0.0,1.0,1,1.8701178369140623,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.6250756109084497,2025-06-29 12:49:55.818259,186.12241184975358,-0.2577794790360315,184.39222052096397,-15.322411849753564,-13.592220520963963,1.7301913287896014,0,8.018953946901838e-05,0.9978726998140532,7.974580154315087e-05,-0.13626450497145715,2.339520821940104,0.0,,OTM,6,6,0.5,3.549999999999983,186.425,-15.625,0.003014834455234555,0
MSFT250703C00320000,2025-06-26 19:19:14+00:00,320.0,179.15,174.65,178.2,0.0,0.0,1.0,0,1.7568371533203124,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.6452393402925931,2025-06-29 12:49:55.818259,176.12773597157917,-0.13977650139770503,174.5102234986023,3.0222640284208353,4.639776501397705,1.6175124729768697,1,0.9999572200498799,0.9976945562938616,9.130553133350803e-05,-0.1386033955390346,2.193849904785156,0.0,,OTM,6,6,1.0,3.549999999999983,176.425,2.7249999999999943,0.003242763419754312,0
MSFT250703C00325000,2025-06-20 18:27:59+00:00,325.0,154.14,169.65,173.2,0.0,0.0,1.0,1,1.701173369140625,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.655321204984665,2025-06-29 12:49:55.818259,171.13037196595178,-0.08218427339667755,169.56781572660333,-16.990371965951795,-15.427815726603342,1.562556239348453,0,0.00012714283859482995,0.9975993678117869,9.781069874593892e-05,-0.139702948193344,2.09531459765625,0.0,,OTM,6,6,0.5,3.549999999999983,171.425,-17.285000000000025,0.0033637337044700915,0
MSFT250703C00350000,2025-06-27 14:54:00+00:00,350.0,147.87,144.65,148.3,5.019989,3.514168,7.0,2047,1.4570339648437498,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.7057305284450237,2025-06-29 12:49:55.818259,146.15419328113717,0.17909602644056122,144.82909602644057,1.7158067188628365,3.0409039735594376,1.3250972546966011,1,0.9999594891683191,0.9966113285013365,0.000155840256412048,-0.1591547302718215,1.815627068359375,0.0,,OTM,6,6,0.00341796875,3.6500000000000057,146.47500000000002,1.3949999999999818,0.004590246411128644,0
MSFT250703C00355000,2025-06-12 14:35:30+00:00,355.0,122.17,139.7,143.3,0.0,0.0,1.0,2,1.4150419873046878,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.7158123931370955,2025-06-29 12:49:55.818259,141.16219596111318,0.17797418121020314,139.8779741812102,-18.992195961113183,-17.70797418121019,1.2842217799029925,0,0.00012714283859482995,0.9962468692996151,0.00017587603763122642,-0.16699827553020694,1.6400408623046876,0.0,,OTM,6,6,0.3333333333333333,3.6000000000000227,141.5,-19.33,0.005031096750504174,0
MSFT250703C00360000,2025-06-23 14:03:02+00:00,360.0,116.39,134.7,138.3,0.0,0.0,1.0,1398,1.36328443359375,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.7258942578291673,2025-06-29 12:49:55.818259,136.16538615696413,0.23123524412673646,134.93123524412673,-19.77538615696413,-18.541235244126725,1.234150912837407,0,0.00016909242463497998,0.9960587844099407,0.00019073143855228422,-0.16845117615061295,1.538674181640625,0.0,,OTM,6,6,0.0007147962830593281,3.6000000000000227,136.5,-20.11,0.005256485008124446,0
MSFT250703C00365000,2025-06-23 14:48:13+00:00,365.0,112.31,129.7,133.25,0.0,0.0,2.0,2,1.3027378613281246,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.735976122521239,2025-06-29 12:49:55.818259,131.1636194502588,0.28751513284214525,129.98751513284213,-18.853619450258805,-17.67751513284213,1.176104317416673,0,0.00012506945576738052,0.9960714657912447,0.00019902056708372286,-0.16350383399149557,1.4478543232421874,0.0,,OTM,6,6,0.6666666666666666,3.5500000000000114,131.475,-19.164999999999992,0.00524133193389257,0
MSFT250703C00370000,2025-05-28 13:58:18+00:00,370.0,93.1,124.7,128.25,0.0,0.0,1.0,1,1.2524451440429685,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.7460579872133108,2025-06-29 12:49:55.818259,126.1669099836314,0.33905420791289487,125.0390542079129,-33.066909983631405,-31.939054207912903,1.1278557757185013,0,0.00012506945576738052,0.9958597707762217,0.00021697158727015245,-0.16504413132095008,1.3581086782226561,0.0,,OTM,6,6,0.5,3.549999999999997,126.475,-33.375,0.005493488874075942,0
MSFT250703C00375000,2025-06-27 18:46:57+00:00,375.0,121.28,119.7,123.3,27.279999,29.021275,1.0,11,1.2114297241210936,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.7561398519053826,2025-06-29 12:49:55.818259,121.17545551296962,0.387131078281584,120.08713107828159,0.1045444870303811,1.1928689217184143,1.0883244346880332,1,0.9999263830903105,0.9953903261459307,0.0002469143406737747,-0.1731139051701074,1.308987830078125,0.0,0.0,OTM,6,6,0.08333333333333333,3.5999999999999943,121.5,-0.21999999999999886,0.006046878044440842,0
MSFT250703C00380000,2025-06-25 19:53:42+00:00,380.0,112.69,114.7,118.35,0.0,0.0,5.0,8,1.169926025390625,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.7662217165974543,2025-06-29 12:49:55.818259,116.18424678672409,0.43512308277307454,115.13512308277308,-3.4942467867240907,-2.4451230827730797,1.049123703951011,0,0.000335532257214055,0.9948778936872418,0.00028085954636466743,-0.1811947212463701,1.2599646376953122,0.0,0.0,OTM,6,6,0.5555555555555556,3.6499999999999915,116.525,-3.835000000000008,0.006642541281027872,0
MSFT250703C00385000,2025-06-27 19:46:12+00:00,385.0,111.02,109.7,113.35,-0.2800064,-0.25157806,7.0,10,1.1206098657226562,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.7763035812895261,2025-06-29 12:49:55.818259,111.18803291841493,0.48513820431500676,110.18513820431501,-0.16803291841493717,0.8348617956849864,1.0028947140999236,1,0.9998336689980514,0.9945708523151194,0.0003088035475597878,-0.18299207460472425,1.2114297241210936,0.0,0.0,OTM,6,6,0.6363636363636364,3.6499999999999915,111.525,-0.5050000000000097,0.006995574603715686,0
MSFT250703C00390000,2025-06-26 16:52:58+00:00,390.0,105.42,104.7,108.35,0.0,0.0,2.0,9,1.0717819848632817,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.7863854459815979,2025-06-29 12:49:55.818259,106.1919801989107,0.5347066557931015,105.2347066557931,-0.7719801989106969,0.18529334420689736,0.9572735431175943,1,0.9986316730620324,0.9942306877156016,0.00034077685313659353,-0.1848901780624457,1.1652385488281252,0.0,0.0,OTM,6,6,0.2,3.6499999999999915,106.525,-1.105000000000004,0.0073835158409169075,0
MSFT250703C00395000,2025-06-27 14:58:02+00:00,395.0,102.88,99.55,103.35,-0.030006409,-0.02915791,45.0,17,1.000005,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.7964673106736696,2025-06-29 12:49:55.818259,101.17905490101492,0.739659520707761,100.28965952070776,1.7009450989850734,2.5903404792922373,0.8893953803071639,1,0.9999706717240315,0.994766363989913,0.0003349426537342866,-0.16657353391088586,1.1147505200195313,0.0,0.0,OTM,6,6,2.5,3.799999999999997,101.44999999999999,1.4300000000000068,0.00677110109899885,0
MSFT250703C00400000,2025-06-27 19:18:22+00:00,400.0,96.14,95.25,98.35,-1.9599991,-1.9979603,23.0,41,1.0441942321777344,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8065491753657414,2025-06-29 12:49:55.818259,96.27005729988053,0.08320853158471664,95.33320853158472,-0.1300572998805336,0.8067914684152839,0.9368487682958175,1,0.9997774559679502,0.9899025808558796,0.0005725085096779035,-0.2643830155427464,1.0813034216308595,0.0,0.0,OTM,6,6,0.5476190476190477,3.0999999999999943,96.8,-0.6599999999999966,0.01208509047861303,0
MSFT250703C00405000,2025-06-26 14:39:49+00:00,405.0,90.84,89.9,93.35,0.0,0.0,1.0,8,0.95312546875,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8166310400578132,2025-06-29 12:49:55.818259,91.22899904031652,0.47945087669647535,90.37945087669648,-0.38899904031652,0.4605491233035224,0.8495481636200424,1,0.9994658412714907,0.9916266896299688,0.0005324029502163915,-0.21782913217551542,1.0379433103027345,0.0,0.0,OTM,6,6,0.1111111111111111,3.4499999999999886,91.625,-0.7849999999999966,0.010258342569588607,0
MSFT250703C00410000,2025-06-27 17:44:39+00:00,410.0,87.65,84.8,88.3,7.959999,9.988705,1.0,4054,0.885743330078125,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.826712904749885,2025-06-29 12:49:55.818259,86.21458166342626,0.6282794992113168,85.42827949921131,1.435418336573747,2.2217205007886918,0.7863021642149448,1,0.9999615755178675,0.9921338683924036,0.0005422951638537576,-0.1989388154692526,0.9909700031738282,0.0,0.0,OTM,6,6,0.0002466091245376079,3.5,86.55,1.1000000000000085,0.009710247330787593,0
MSFT250703C00415000,2025-06-27 19:32:06+00:00,415.0,81.15,79.8,83.3,-2.3499985,-2.8143694,10.0,22,0.8383805224609374,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8367947694419567,2025-06-29 12:49:55.818259,81.2195002767831,0.6763921265262951,80.47639212652629,-0.06950027678308857,0.6736078734737134,0.743108150256802,1,0.999727925556555,0.9915208766619005,0.0006119789498862616,-0.20116363726402187,0.9442897106933593,0.0,0.0,OTM,6,6,0.43478260869565216,3.5,81.55,-0.3999999999999915,0.010372043608579493,0
MSFT250703C00420000,2025-06-27 19:45:27+00:00,420.0,76.09,74.8,78.3,1.3899994,1.8607756,8.0,16,0.79101771484375,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8468766341340285,2025-06-29 12:49:55.818259,76.22440151953589,0.7244193195654702,75.52441931956547,-0.13440151953588497,0.565580680434536,0.699982199970421,1,0.9997674675732389,0.9908415431922949,0.0006939522708990469,-0.20317077017295054,0.9024922536621094,0.0,0.0,OTM,6,6,0.47058823529411764,3.5,76.55,-0.45999999999999375,0.011096920657111858,0
MSFT250703C00425000,2025-06-26 19:07:46+00:00,425.0,73.3,69.5,73.3,0.0,0.0,1.0,87,0.7070341796875,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8569584988261003,2025-06-29 12:49:55.818259,71.19117338718985,1.0699205002249244,70.56992050022492,2.108826612810148,2.730079499775073,0.6212528869649248,1,0.9999685114748946,0.992791113233804,0.0006291111455121821,-0.16365542789516738,0.8350602431640624,0.0,0.0,OTM,6,6,0.011363636363636364,3.799999999999997,71.4,1.8999999999999915,0.00899196190621879,0
MSFT250703C00430000,2025-06-27 19:58:27+00:00,430.0,66.82,65.45,68.4,-1.3300018,-1.9515802,71.0,102,0.7666038964843751,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.867040363518172,2025-06-29 12:49:55.818259,66.34902881770176,0.21462392237336303,65.66462392237337,0.47097118229822854,1.1553760776266273,0.6844048953283988,1,0.9999478057947865,0.9818460907352414,0.0012936854837566545,-0.31377172184354774,0.7977559287109376,0.0,0.0,OTM,6,6,0.6893203883495146,2.950000000000003,66.92500000000001,-0.10500000000001819,0.020048708309268554,0
MSFT250703C00432500,2025-06-27 18:51:49+00:00,432.5,63.81,62.45,65.9,-2.42,-3.653933,24.0,0,0.6982452050781252,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8720812958642079,2025-06-29 12:49:55.818259,63.77417267423351,0.705560450631026,63.15556045063103,0.0358273257664905,0.6544395493689734,0.6186122236024829,1,0.9997735399738512,0.9861084783354837,0.0011291321588694462,-0.24373663754262104,0.7602563037109376,0.0,0.0,OTM,6,6,24.0,3.450000000000003,64.17500000000001,-0.3650000000000091,0.015938205007391227,0
MSFT250703C00435000,2025-06-26 19:45:31+00:00,435.0,62.48,60.45,63.4,0.0,0.0,9.0,258,0.7163114306640624,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8771222282102438,2025-06-29 12:49:55.818259,61.357883228559274,0.2688201465696878,60.71882014656969,1.122116771440723,1.7611798534303063,0.6390630819895833,1,0.9999683418923956,0.9801907650970771,0.0014911831170518557,-0.31597844764543803,0.7358424853515626,0.0,0.0,OTM,6,6,0.03474903474903475,2.9499999999999957,61.925,0.5549999999999997,0.02159332540435967,0
MSFT250703C00437500,2025-06-27 18:31:30+00:00,437.5,58.58,57.4,60.85,-1.97,-3.2535095,25.0,0,0.6408727319335938,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8821631605562796,2025-06-29 12:49:55.818259,58.765716047101535,0.7994352073397266,58.199435207339725,-0.18571604710153622,0.3805647926602731,0.5662808397618093,1,0.9996022855782959,0.9858840263696435,0.0012473297153099865,-0.23153563539018981,0.7058134887695313,0.0,0.0,OTM,6,6,25.0,3.450000000000003,59.125,-0.5450000000000017,0.01615993955936828,0
MSFT250703C00440000,2025-06-27 18:21:33+00:00,440.0,56.91,55.25,58.4,0.6100006,1.0834824,17.0,171,0.6508823974609376,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8872040929023156,2025-06-29 12:49:55.818259,56.3335770395845,0.5050265215926117,55.75502652159261,0.5764229604154991,1.1549734784073848,0.5785505179918857,1,0.9999639527243608,0.9805216994403417,0.0016177739735473637,-0.289815042832453,0.6945831323242188,0.0,0.0,OTM,6,6,0.09883720930232558,3.1499999999999986,56.825,0.08499999999999375,0.02128663634203435,0
MSFT250703C00442500,2025-06-27 18:38:00+00:00,442.5,53.9,52.4,55.85,8.29,18.175838,5.0,1,0.5932657861328126,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8922450252483515,2025-06-29 12:49:55.818259,53.772770895690314,0.8488715796093658,53.248871579609364,0.12722910430968426,0.6511284203906342,0.52389931608095,1,0.9998647439408573,0.9843933009087289,0.0014689140406480127,-0.23370346484771454,0.6599155102539063,0.0,0.0,OTM,6,6,2.5,3.450000000000003,54.125,-0.22500000000000142,0.017617016257186806,0
MSFT250703C00445000,2025-06-27 19:50:00+00:00,445.0,49.85,50.25,53.35,-3.1000023,-5.8545837,2.0,37,0.5976602734375001,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.8972859575943873,2025-06-29 12:49:55.818259,51.33437057008808,0.5536515051538515,50.80365150515385,-1.4843705700880818,-0.9536515051538501,0.5307190649342317,0,0.005396925717477808,0.9790706251314192,0.0018725177229621066,-0.28483952616042707,0.6397985239257813,0.0,0.0,OTM,6,6,0.05263157894736842,3.1000000000000014,51.8,-1.9499999999999957,0.02262387517712168,0
MSFT250703C00447500,2025-06-27 14:18:16+00:00,447.5,50.92,47.65,50.95,7.7,17.815826,1.0,15,0.5730023168945313,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.9023268899404232,2025-06-29 12:49:55.818259,48.839258987333835,0.6802831645003238,48.33028316450032,2.0807410126661665,2.5897168354996793,0.5089758228335128,1,0.9999655083532879,0.9779091912443554,0.0020443218355376998,-0.28589633727620867,0.6111367011718751,0.0,0.0,OTM,6,6,0.0625,3.3000000000000043,49.3,1.6200000000000045,0.023680578915866935,0
MSFT250703C00450000,2025-06-27 19:58:38+00:00,450.0,46.89,45.5,48.45,-1.3600006,-2.818654,17.0,189,0.5722699023437501,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.9073678222864592,2025-06-29 12:49:55.818259,46.408962159103,0.39569926695883595,45.895699266958836,0.4810378408970024,0.9943007330411646,0.5132628921441622,1,0.9999535977436951,0.971771622264098,0.0025140217926078083,-0.3370617233822267,0.5974161352539062,0.0,0.0,OTM,6,6,0.08947368421052632,2.950000000000003,46.975,-0.08500000000000085,0.029084165909257297,0
MSFT250703C00452500,2025-06-27 19:54:45+00:00,452.5,43.2,42.55,45.85,-2.5,-5.4704595,33.0,8,0.5092822509765625,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.9124087546324948,2025-06-29 12:49:55.818259,43.81442796819027,0.8137397971355043,43.3637397971355,-0.6144279681902702,-0.16373979713549858,0.45068817105477166,1,0.997508465706727,0.9781707727741548,0.0022770850297360195,-0.2594422261302383,0.5690961059570313,0.0,0.0,OTM,6,6,3.6666666666666665,3.3000000000000043,44.2,-1.0,0.023443608427174252,0
MSFT250703C00455000,2025-06-27 19:14:53+00:00,455.0,40.89,39.8,43.45,-1.6300011,-3.8334925,7.0,211,0.6657748266601564,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.9174496869785308,2025-06-29 12:49:55.818259,42.10101192482955,1.688546907141152,41.48854690714115,-1.211011924829549,-0.5985469071411487,0.6124650176884003,1,0.9993279212628786,0.9284587263838158,0.004561095903015939,-0.7384854668011174,0.5835979140625001,0.0,0.0,OTM,6,6,0.0330188679245283,3.6500000000000057,41.625,-0.7349999999999994,0.061387966022040275,0
MSFT250703C00457500,2025-06-27 19:50:00+00:00,457.5,37.55,37.1,40.9,0.6100006,1.6513282,3.0,69,0.631839619140625,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.9224906193245668,2025-06-29 12:49:55.818259,39.5941199645377,1.9144388338297347,39.014438833829736,-2.0441199645376997,-1.464438833829739,0.5796811307079608,1,0.9952468466880471,0.9256646606837589,0.004949097900826443,-0.723157829648943,0.5904337832031251,0.0,0.0,OTM,6,6,0.04285714285714286,3.799999999999997,39.0,-1.4500000000000028,0.06321491661971326,0
MSFT250703C00460000,2025-06-27 19:46:04+00:00,460.0,35.98,35.45,38.45,-3.920002,-9.824566,52.0,460,0.6059609716796877,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.9275315516706026,2025-06-29 12:49:55.818259,37.140774279152765,1.1376154436983086,36.58761544369831,-1.1607742791527684,-0.6076154436983146,0.5531588354544539,1,0.9980153253419929,0.9198892249482395,0.005462339103690033,-0.7331836895739748,0.5970255141601564,0.0,0.0,OTM,6,6,0.11279826464208242,3.0,36.95,-0.970000000000006,0.06691291978929359,0
MSFT250703C00462500,2025-06-27 19:31:49+00:00,462.5,33.55,32.1,35.95,-0.15000153,-0.44510838,10.0,29,0.5758099060058592,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.9325724840166384,2025-06-29 12:49:55.818259,34.66289718635949,2.039782053754493,34.139782053754494,-1.1128971863594899,-0.5897820537544973,0.5231151326049925,1,0.9992961379271349,0.914848227860478,0.006018556060359752,-0.7297391134463159,0.5977335148925782,0.0,0.0,OTM,6,6,0.3333333333333333,3.8500000000000014,34.025000000000006,-0.4750000000000085,0.07005806083056655,0
MSFT250703C00465000,2025-06-27 19:34:18+00:00,465.0,31.36,29.9,33.45,-2.329998,-6.915993,25.0,193,0.5454147021484376,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.9376134163626744,2025-06-29 12:49:55.818259,32.186513435889765,1.7938828600223573,31.693882860022356,-0.8265134358897654,-0.33388286002235645,0.492630575867409,1,0.9990065256425561,0.9091911886303279,0.006666163369395135,-0.7254948763149438,0.6049600051269531,0.0,0.0,OTM,6,6,0.12886597938144329,3.5500000000000043,31.675,-0.3150000000000013,0.07350035950420422,0
MSFT250703C00467500,2025-06-27 19:45:42+00:00,467.5,28.2,27.4,30.95,-1.8499985,-6.156401,9.0,102,0.5147753601074219,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.9426543487087105,2025-06-29 12:49:55.818259,29.712152318059452,1.8500373823415401,29.25003738234154,-1.512152318059453,-1.0500373823415394,0.4621149357179135,1,0.9987532967947962,0.9027780346073169,0.007427714631886981,-0.720433785564061,0.5747601118164063,0.0,0.0,OTM,6,6,0.08737864077669903,3.5500000000000007,29.174999999999997,-0.9749999999999979,0.07729646469542466,0
MSFT250703C00470000,2025-06-27 19:52:25+00:00,470.0,25.25,24.6,28.45,-3.1499996,-11.091548,137.0,736,0.4838918798828125,True,REGULAR,USD,MSFT,2025-07-03,3,495.9400024414063,0.9476952810547462,2025-06-29 12:49:55.818259,27.240526162741503,2.2088543339787527,26.808854333978754,-1.990526162741503,-1.5588543339787542,0.4316718287627488,1,0.998184233297464,0.8954230642934002,0.008333315469264996,-0.7145313609671236,0.5451705639648436,0.0,0.0,OTM,6,6,0.18588873812754408,3.849999999999998,26.525,-1.2749999999999986,0.08151787072357303,0
